date,A to B,A to C,B to C,maximum,minimum,mean,median
2/2/05,0.8771555999559165,0.6676873527256774,0.7541538048078795,0.8771555999559165,0.6676873527256774,0.7663322524964912,0.7541538048078795
3/22/05,0.560796444892295,0.7755793331205774,0.5166429735943501,0.7755793331205774,0.5166429735943501,0.6176729172024075,0.560796444892295
5/3/05,0.9713099059496116,0.6130827542282901,0.6279586915772906,0.9713099059496116,0.6130827542282901,0.737450450585064,0.6279586915772906
6/30/05,0.8019372691393004,0.49298864608360676,0.6301481854921651,0.8019372691393004,0.49298864608360676,0.641691366905024,0.6301481854921651
8/9/05,0.7800775047112547,0.4311519773228101,0.5606081189207943,0.7800775047112547,0.4311519773228101,0.5906125336516197,0.5606081189207943
11/1/05,0.7405935064610478,0.3367992183705154,0.5021029483155185,0.7405935064610478,0.3367992183705154,0.5264985577156939,0.5021029483155185
1/31/06,0.9144576242482725,0.8472429039151772,0.8700986809243488,0.9144576242482725,0.8472429039151772,0.8772664030292662,0.8700986809243488
3/28/06,0.7778842535248136,0.5238616188642963,0.7117668177088655,0.7778842535248136,0.5238616188642963,0.6711708966993251,0.7117668177088655
5/10/06,0.6825199225426029,0.6000727375623885,0.7213526004597862,0.7213526004597862,0.6000727375623885,0.6679817535215925,0.6825199225426029
6/29/06,0.4007689158599048,0.4071202530481556,0.49723239255657337,0.49723239255657337,0.4007689158599048,0.43504052048821124,0.4071202530481556
8/8/06,0.8632721690798142,0.8372541264423204,0.765545407077732,0.8632721690798142,0.765545407077732,0.8220239008666222,0.8372541264423204
9/20/06,0.6747243906470298,0.331321346164633,0.6553043050491939,0.6747243906470298,0.331321346164633,0.5537833472869522,0.6553043050491939
10/25/06,0.7819848495394334,0.47047365289498766,0.6477432787143639,0.7819848495394334,0.47047365289498766,0.6334005937162616,0.6477432787143639
12/12/06,0.7706905469815563,0.4707867602328083,0.6418892120917125,0.7706905469815563,0.4707867602328083,0.6277888397686923,0.6418892120917125
1/31/07,0.5667598965042241,0.5388625677466878,0.5629322477706362,0.5667598965042241,0.5388625677466878,0.5561849040071827,0.5629322477706362
3/21/07,0.7339288134308927,0.5198588628604995,0.6694337542780324,0.7339288134308927,0.5198588628604995,0.6410738101898082,0.6694337542780324
5/9/07,0.6554295007578753,0.5564126783696534,0.7320351574917402,0.7320351574917402,0.5564126783696534,0.647959112206423,0.6554295007578753
6/28/07,0.5166521873924891,0.4999758793768801,0.753769682569841,0.753769682569841,0.4999758793768801,0.59013258311307,0.5166521873924891
8/7/07,0.4877924422133624,0.5368515956222144,0.7790371566893786,0.7790371566893786,0.4877924422133624,0.6012270648416518,0.5368515956222144
9/18/07,0.5033285156374853,0.6862640911226958,0.8333623926858671,0.8333623926858671,0.5033285156374853,0.6743183331486827,0.6862640911226958
10/31/07,0.6175271585524956,0.5391468465492313,0.4938765657611415,0.6175271585524956,0.4938765657611415,0.5501835236209561,0.5391468465492313
12/11/07,0.8043326129518162,0.6465582008964093,0.6492169407296386,0.8043326129518162,0.6465582008964093,0.7000359181926213,0.6492169407296386
1/30/08,0.7354738460279794,0.7411914878895403,0.800477514189246,0.800477514189246,0.7354738460279794,0.7590476160355886,0.7411914878895403
3/18/08,0.929773227956368,0.6921544527539347,0.6949215423885319,0.929773227956368,0.6921544527539347,0.7722830743662782,0.6949215423885319
4/30/08,0.8962451115368845,0.7683215531462346,0.7609221006519464,0.8962451115368845,0.7609221006519464,0.8084962551116884,0.7683215531462346
6/25/08,0.7124400454671702,0.5677270975278123,0.6867610276331134,0.7124400454671702,0.5677270975278123,0.6556427235426986,0.6867610276331134
9/16/08,0.9043214659662148,0.7345773145569243,0.7578940475233733,0.9043214659662148,0.7345773145569243,0.7989309426821709,0.7578940475233733
10/29/08,0.5891639267452151,0.477554843162739,0.6837037278432393,0.6837037278432393,0.477554843162739,0.5834741659170645,0.5891639267452151
12/16/08,0.7912243074091031,0.7486681459254699,0.8408357861609778,0.8408357861609778,0.7486681459254699,0.7935760798318503,0.7912243074091031
1/28/09,0.8905195607438662,0.7885283401887022,0.8246023235753044,0.8905195607438662,0.7885283401887022,0.8345500748359576,0.8246023235753044
3/18/09,0.9633560946467536,0.6983466551774355,0.7434645491488039,0.9633560946467536,0.6983466551774355,0.8017224329909977,0.7434645491488039
6/24/09,0.7564871988220372,0.6461644637651213,0.7947266733721501,0.7947266733721501,0.6461644637651213,0.7324594453197696,0.7564871988220372
8/12/09,0.7584906123134912,0.6284186209411275,0.7473772269185971,0.7584906123134912,0.6284186209411275,0.7114288200577387,0.7473772269185971
9/23/09,0.6604994563132744,0.5571906551861615,0.7162393648961062,0.7162393648961062,0.5571906551861615,0.6446431587985141,0.6604994563132744
11/4/09,0.7612798361755956,0.5977928969770362,0.7463180181016206,0.7612798361755956,0.5977928969770362,0.7017969170847508,0.7463180181016206
12/16/09,0.43339152539424786,0.3440024433547797,0.9352796411496023,0.9352796411496023,0.3440024433547797,0.5708912032995433,0.43339152539424786
1/27/10,0.9189359943885511,0.8768870268441789,0.9236565071073883,0.9236565071073883,0.8768870268441789,0.9064931761133727,0.9189359943885511
3/16/10,0.7927473892394766,0.5485402747416371,0.6312023643195789,0.7927473892394766,0.5485402747416371,0.6574966761002309,0.6312023643195789
4/28/10,0.9146778023752984,0.7792374905736716,0.8288211346280089,0.9146778023752984,0.7792374905736716,0.8409121425256596,0.8288211346280089
6/23/10,0.792672298413032,0.5207839615649974,0.5419151705518334,0.792672298413032,0.5207839615649974,0.6184571435099543,0.5419151705518334
8/10/10,0.676116067619599,0.48405738327875675,0.47210232470265845,0.676116067619599,0.47210232470265845,0.544091925200338,0.48405738327875675
9/21/10,0.7417896324863829,0.5589660466759144,0.638671556461579,0.7417896324863829,0.5589660466759144,0.6464757452079587,0.638671556461579
11/3/10,0.8166826661566091,0.732139266263945,0.7805355948617638,0.8166826661566091,0.732139266263945,0.776452509094106,0.7805355948617638
12/14/10,0.9277639437813388,0.8738583654956857,0.8627860205243691,0.9277639437813388,0.8627860205243691,0.8881361099337979,0.8738583654956857
1/26/11,0.900110493288161,0.8399368644118781,0.841343173322632,0.900110493288161,0.8399368644118781,0.8604635103408903,0.841343173322632
3/15/11,0.7485533478646662,0.7175991755428605,0.904641961560398,0.904641961560398,0.7175991755428605,0.7902648283226416,0.7485533478646662
4/27/11,0.9000616109003516,0.7751929349445212,0.8458549161165497,0.9000616109003516,0.7751929349445212,0.8403698206538075,0.8458549161165497
6/22/11,0.8641075575393389,0.8116365216725132,0.894986302983217,0.894986302983217,0.8116365216725132,0.8569101273983564,0.8641075575393389
8/9/11,0.8046435032143163,0.6801689468301297,0.81662975449724,0.81662975449724,0.6801689468301297,0.7671474015138954,0.8046435032143163
9/21/11,0.7103950102391532,0.6199237328676801,0.6747255778992773,0.7103950102391532,0.6199237328676801,0.6683481070020368,0.6747255778992773
11/2/11,0.9424104893607204,0.7796710165143625,0.8203641953786815,0.9424104893607204,0.7796710165143625,0.8474819004179214,0.8203641953786815
12/13/11,0.7711221795315453,0.6748671312654154,0.7767266623171469,0.7767266623171469,0.6748671312654154,0.7409053243713691,0.7711221795315453
1/25/12,0.9030708429641405,0.6688686386881886,0.700292954533015,0.9030708429641405,0.6688686386881886,0.7574108120617814,0.700292954533015
3/13/12,0.8737394175657233,0.7315646652047674,0.7802739352755786,0.8737394175657233,0.7315646652047674,0.7951926726820231,0.7802739352755786
4/25/12,0.7605270257619636,0.7436153576515729,0.7828477101899388,0.7828477101899388,0.7436153576515729,0.7623300312011585,0.7605270257619636
6/20/12,0.8475875506526893,0.6992748822609857,0.6565880551587993,0.8475875506526893,0.6565880551587993,0.7344834960241581,0.6992748822609857
8/1/12,0.7599187998546997,0.6787000107176341,0.8288831731465285,0.8288831731465285,0.6787000107176341,0.7558339945729541,0.7599187998546997
9/13/12,0.9145642261930816,0.5660827246670759,0.5573020801235385,0.9145642261930816,0.5573020801235385,0.679316343661232,0.5660827246670759
10/24/12,0.9059639221342191,0.7530205766444064,0.7117828210957462,0.9059639221342191,0.7117828210957462,0.7902557732914571,0.7530205766444064
12/12/12,0.9385181556155185,0.6929800665664281,0.7046836241890536,0.9385181556155185,0.6929800665664281,0.7787272821236667,0.7046836241890536
1/30/13,0.9387004221987947,0.8573839213470476,0.8635191807657159,0.9387004221987947,0.8573839213470476,0.8865345081038528,0.8635191807657159
3/20/13,0.9109079416089628,0.8488267680792265,0.9076339226923918,0.9109079416089628,0.8488267680792265,0.8891228774601938,0.9076339226923918
5/1/13,0.9077726477595361,0.8559111012622348,0.9289653894871093,0.9289653894871093,0.8559111012622348,0.8975497128362934,0.9077726477595361
6/19/13,0.8783175680108092,0.8449058411083081,0.9542325697867002,0.9542325697867002,0.8449058411083081,0.8924853263019391,0.8783175680108092
7/31/13,0.876102354759626,0.8941233015136513,0.8904280559894222,0.8941233015136513,0.876102354759626,0.8868845707542331,0.8904280559894222
9/18/13,0.8970676388070576,0.8369990061278482,0.881639111438143,0.8970676388070576,0.8369990061278482,0.8719019187910163,0.881639111438143
10/30/13,0.9369772644757366,0.8127278805641565,0.843283229140499,0.9369772644757366,0.8127278805641565,0.8643294580601307,0.843283229140499
12/18/13,0.8306077052334534,0.8269728693786852,0.9372258181530794,0.9372258181530794,0.8269728693786852,0.8649354642550726,0.8306077052334534
1/29/14,0.9108417787899306,0.8938361949919265,0.9735387110042777,0.9735387110042777,0.8938361949919265,0.9260722282620449,0.9108417787899306
3/19/14,0.8458397531898105,0.8724776171197456,0.8988543686769924,0.8988543686769924,0.8458397531898105,0.8723905796621829,0.8724776171197456
4/30/14,0.9302285762487839,0.9020300756491535,0.966554187207773,0.966554187207773,0.9020300756491535,0.9329376130352367,0.9302285762487839
6/18/14,0.9141484083028538,0.8883886264715005,0.966842484892918,0.966842484892918,0.8883886264715005,0.9231265065557576,0.9141484083028538
7/30/14,0.8409427455075938,0.83482940852011,0.9843793922781451,0.9843793922781451,0.83482940852011,0.8867171821019496,0.8409427455075938
9/17/14,0.9709410079452441,0.8102827607324057,0.8344484473859239,0.9709410079452441,0.8102827607324057,0.8718907386878579,0.8344484473859239
10/29/14,0.7563354918156291,0.7523875394195234,0.951865689776904,0.951865689776904,0.7523875394195234,0.8201962403373523,0.7563354918156291
12/17/14,0.9544735057623104,0.9104018739952319,0.8768157870393918,0.9544735057623104,0.8768157870393918,0.9138970555989779,0.9104018739952319
1/28/15,0.9311231841224139,0.8047971131753127,0.8532175371736944,0.9311231841224139,0.8047971131753127,0.8630459448238069,0.8532175371736944
3/18/15,0.8168431699303547,0.8125365753541812,0.8373930878319167,0.8373930878319167,0.8125365753541812,0.8222576110388177,0.8168431699303547
4/29/15,0.8735913846245169,0.8126781992283234,0.910720624534683,0.910720624534683,0.8126781992283234,0.8656634027958411,0.8735913846245169
6/17/15,0.8615445696818086,0.8510085250848622,0.9813376904359168,0.9813376904359168,0.8510085250848622,0.8979635950675292,0.8615445696818086
7/29/15,0.874593889470722,0.7549734121796821,0.842040741101964,0.874593889470722,0.7549734121796821,0.8238693475841227,0.842040741101964
9/17/15,0.846637948993436,0.7373726879828901,0.8288752232031297,0.846637948993436,0.7373726879828901,0.8042952867264853,0.8288752232031297
10/28/15,0.8450446887647544,0.7669737788905455,0.8134932358891438,0.8450446887647544,0.7669737788905455,0.8085039011814811,0.8134932358891438
12/16/15,0.7503787580657052,0.7071659319120177,0.9282540598674511,0.9282540598674511,0.7071659319120177,0.7952662499483912,0.7503787580657052
1/27/16,0.9278311339836925,0.9016043977107487,0.9402023839768615,0.9402023839768615,0.9016043977107487,0.9232126385571009,0.9278311339836925
3/16/16,0.8361479516983227,0.8103924537690045,0.9622112302974881,0.9622112302974881,0.8103924537690045,0.8695838785882718,0.8361479516983227
4/27/16,0.875893412575439,0.8722202234395738,0.9427705228913954,0.9427705228913954,0.8722202234395738,0.8969613863021361,0.875893412575439
6/15/16,0.8821599935760558,0.8654312555645661,0.9350623890760591,0.9350623890760591,0.8654312555645661,0.8942178794055603,0.8821599935760558
7/27/16,0.868550751306085,0.7906327849132923,0.8965391681684892,0.8965391681684892,0.7906327849132923,0.8519075681292888,0.868550751306085
9/21/16,0.8964714935377852,0.9027317193923121,0.9486854817055078,0.9486854817055078,0.8964714935377852,0.9159628982118684,0.9027317193923121
11/2/16,0.8622358804931239,0.8375398620963117,0.9002161730247158,0.9002161730247158,0.8375398620963117,0.8666639718713838,0.8622358804931239
12/14/16,0.9259448308526537,0.8524600205642716,0.9110964654017012,0.9259448308526537,0.8524600205642716,0.8965004389395421,0.9110964654017012
